Indicators Results List: Institutions   Filter Results By: ResearchFields   Filter Value(s): CHEMISTRY   Show: Top
,Institutions,Countries/Regions,Web of Science Documents,Cites,Cites/Paper,Top Papers
"1471","CNRS - NATIONAL INSTITUTE FOR EARTH SCIENCES & ASTRONOMY (INSU)","FRANCE","852","14395","16.90","4"
"1472","AUSTRALIAN SYNCHROTRON","AUSTRALIA","490","14374","29.33","14"
"1473","VICTORIA UNIVERSITY WELLINGTON","NEW ZEALAND","818","14318","17.50","5"
"1474","CHONGQING NORMAL UNIVERSITY","CHINA MAINLAND","782","14288","18.27","19"
"1475","US DEPARTMENT OF VETERANS AFFAIRS","USA","732","14279","19.51","7"
"1476","DALIAN MARITIME UNIVERSITY","CHINA MAINLAND","1123","14258","12.70","1"
"1477","JIANGHAN UNIVERSITY","CHINA MAINLAND","870","14251","16.38","12"
"1478","NORTHEAST PETROLEUM UNIVERSITY","CHINA MAINLAND","1446","14213","9.83","5"
"1479","ZHEJIANG GONGSHANG UNIVERSITY","CHINA MAINLAND","670","14196","21.19","17"
"1480","FACULTE DES SCIENCES DE TUNIS (FST)","TUNISIA","1249","14171","11.35","1"
"1481","MEDICAL UNIVERSITY LODZ","POLAND","877","14164","16.15","8"
"1482","CSIR - INDIAN INSTITUTE OF PETROLEUM (IIP)","INDIA","614","14162","23.07","6"
"1483","UNIVERSITY ZANJAN","IRAN","827","14148","17.11","4"
"1484","ALAGAPPA UNIVERSITY","INDIA","749","14143","18.88","0"
"1485","FORSCHUNGSZENTRUM JULICH","N/A","378","14140","37.41","11"
"1486","NYU SHANGHAI","CHINA MAINLAND","518","14131","27.28","7"
"1487","CENTRE HOSPITALIER UNIVERSITAIRE VAUDOIS (CHUV)","SWITZERLAND","221","14068","63.66","3"
"1488","ABBVIE","USA","607","14041","23.13","9"
"1489","CENTRAL METALLURGICAL RESEARCH & DEVELOPMENT INSTITUTE (CMRDI)","EGYPT","473","14033","29.67","5"
"1490","INSTITUTE OF MACROMOLECULAR CHEMISTRY OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","924","14032","15.19","3"
"1491","KUNMING INSTITUTE OF BOTANY, CAS","CHINA MAINLAND","871","14022","16.10","2"
"1492","HELMHOLTZ-ZENTRUM HEREON","GERMANY (FED REP GER)","667","14010","21.00","9"
"1493","VETERANS HEALTH ADMINISTRATION (VHA)","USA","710","13990","19.70","7"
"1494","GRADUATE UNIVERSITY OF ADVANCED TECHNOLOGY","IRAN","459","13989","30.48","7"
"1495","MEDICAL UNIVERSITY GDANSK","POLAND","946","13987","14.79","7"
"1495","QIQIHAR UNIVERSITY","CHINA MAINLAND","1075","13987","13.01","5"
"1497","CITY OF SCIENTIFIC RESEARCH & TECHNOLOGICAL APPLICATIONS (SRTA-CITY)","EGYPT","607","13961","23.00","7"
"1498","CHONGQING INSTITUTE OF GREEN & INTELLIGENT TECHNOLOGY, CAS","CHINA MAINLAND","656","13931","21.24","11"
"1499","UNIVERSITY OF CAMERINO","ITALY","720","13901","19.31","6"
"1500","CRANFIELD UNIVERSITY","ENGLAND","662","13876","20.96","4"
"1501","YUNNAN NORMAL UNIVERSITY","CHINA MAINLAND","957","13865","14.49","9"
"1502","BOGAZICI UNIVERSITY","TURKIYE","568","13863","24.41","10"
"1503","KYUSHU INSTITUTE OF TECHNOLOGY","JAPAN","758","13853","18.28","5"
"1504","CSIR - CENTRAL LEATHER RESEARCH INSTITUTE (CLRI)","INDIA","777","13843","17.82","4"
"1505","NAGASAKI UNIVERSITY","JAPAN","912","13814","15.15","5"
"1506","UNIVERSITY OF PUERTO RICO MEDICAL SCIENCES CAMPUS","USA","321","13809","43.02","12"
"1507","NOVARTIS USA","USA","405","13801","34.08","12"
"1508","GUANGDONG UNIVERSITY OF PETROCHEMICAL TECHNOLOGY","CHINA MAINLAND","822","13743","16.72","11"
"1509","INSTITUTE FOR ADVANCED STUDIES IN BASIC SCIENCES (IASBS)","IRAN","843","13729","16.29","3"
"1510","NORTHUMBRIA UNIVERSITY","ENGLAND","643","13720","21.34","23"
"1511","PORT SAID UNIVERSITY","EGYPT","730","13717","18.79","12"
"1512","UNIVERSITY OF MARIBOR","SLOVENIA","852","13714","16.10","5"
"1513","UNIVERSIDADE DE BRASILIA","BRAZIL","1067","13712","12.85","3"
"1514","UNIVERSITY OF JEDDAH","SAUDI ARABIA","994","13689","13.77","10"
"1515","UNIVERSITY OF SCIENCE & TECHNOLOGY LIAONING","CHINA MAINLAND","949","13682","14.42","7"
"1516","GUANGZHOU UNIVERSITY OF CHINESE MEDICINE","CHINA MAINLAND","918","13641","14.86","1"
"1517","ISTITUTO PER I POLIMERI, COMPOSITI E BIOMATERIALI (IPCB-CNR)","ITALY","605","13611","22.50","3"
"1518","UNIVERSITY OF KURDISTAN","IRAN","685","13608","19.87","3"
"1519","YAMAGUCHI UNIVERSITY","JAPAN","731","13598","18.60","6"
"1520","CITY COLLEGE OF NEW YORK (CUNY)","USA","482","13595","28.21","8"
"1521","ECOLE NATIONALE SUPERIEURE DE CHIMIE DE RENNES (ENSCR)","FRANCE","619","13585","21.95","8"
"1522","UNIVERSIDAD DE GUANAJUATO","MEXICO","966","13583","14.06","1"
"1523","BAQIYATALLAH UNIVERSITY OF MEDICAL SCIENCES (BMSU)","IRAN","380","13578","35.73","8"
"1524","CSIR - CENTRAL DRUG RESEARCH INSTITUTE (CDRI)","INDIA","950","13568","14.28","1"
"1525","SCHRODINGER, INC.","USA","214","13564","63.38","10"
"1526","TSHWANE UNIVERSITY OF TECHNOLOGY","SOUTH AFRICA","484","13494","27.88","9"
"1527","GUANGDONG MEDICAL UNIVERSITY","CHINA MAINLAND","724","13493","18.64","13"
"1528","UT INSTITUTE OF AGRICULTURE","USA","403","13487","33.47","6"
"1529","ANHUI POLYTECHNIC UNIVERSITY","CHINA MAINLAND","857","13478","15.73","10"
"1530","GERMAN AEROSPACE CENTRE (DLR)","GERMANY (FED REP GER)","651","13467","20.69","4"
"1531","BEIJING UNIVERSITY OF CHINESE MEDICINE","CHINA MAINLAND","955","13432","14.06","1"
"1532","JAMIA HAMDARD UNIVERSITY","INDIA","686","13422","19.57","7"
"1533","KAFRELSHEIKH UNIVERSITY","EGYPT","737","13419","18.21","4"
"1534","CHARITE UNIVERSITATSMEDIZIN BERLIN","GERMANY (FED REP GER)","840","13397","15.95","2"
"1535","MEDICAL UNIVERSITY OF WARSAW","POLAND","969","13389","13.82","10"
"1536","SHAHROOD UNIVERSITY OF TECHNOLOGY","IRAN","537","13341","24.84","9"
"1537","TEXAS STATE UNIVERSITY SYSTEM","USA","600","13337","22.23","3"
"1538","UNIVERSIDADE TECNOLOGICA FEDERAL DO PARANA","BRAZIL","1000","13335","13.34","2"
"1539","IULIU HATIEGANU UNIVERSITY OF MEDICINE & PHARMACY","ROMANIA","876","13295","15.18","6"
"1540","UNIVERSITY OF TURKU","FINLAND","860","13278","15.44","4"
"1541","HELMHOLTZ-CENTER MUNICH - GERMAN RESEARCH CENTER FOR ENVIRONMENTAL HEALTH","GERMANY (FED REP GER)","481","13277","27.60","11"
"1541","LEIDEN UNIVERSITY MEDICAL CENTER (LUMC)","NETHERLANDS","565","13277","23.50","6"
"1541","IBN ZOHR UNIVERSITY OF AGADIR","MOROCCO","707","13277","18.78","6"
"1544","FUJIAN SCIENCE & TECHNOLOGY INNOVATION LABORATORY FOR OPTOELECTRONIC INFORMATION OF CHINA","CHINA MAINLAND","664","13249","19.95","28"
"1545","CZECH TECHNICAL UNIVERSITY PRAGUE","CZECH REPUBLIC","1130","13248","11.72","6"
"1546","MING CHI UNIVERSITY OF TECHNOLOGY","TAIWAN","857","13242","15.45","6"
"1547","BENEMERITA UNIVERSIDAD AUTONOMA DE PUEBLA","MEXICO","962","13237","13.76","8"
"1548","UNIVERSITY OF TABUK","SAUDI ARABIA","1109","13220","11.92","12"
"1549","UNIVERSIDAD DE CADIZ","SPAIN","816","13219","16.20","7"
"1550","KOC UNIVERSITY","TURKIYE","606","13180","21.75","11"
"1551","TECHNICAL UNIVERSITY FREIBERG","GERMANY (FED REP GER)","883","13176","14.92","4"
"1552","UNIVERSITY OF CYPRUS","CYPRUS","566","13165","23.26","8"
"1553","SELCUK UNIVERSITY","TURKIYE","779","13152","16.88","3"
"1554","UNIVERSITY AT ALBANY, SUNY","USA","640","13139","20.53","6"
"1555","BRANDEIS UNIVERSITY","USA","432","13119","30.37","5"
"1556","SOUTHERN ILLINOIS UNIVERSITY SYSTEM","USA","534","13114","24.56","5"
"1557","SHENZHEN POLYTECHNIC UNIVERSITY","CHINA MAINLAND","739","13062","17.68","9"
"1558","CHINA NATIONAL TOBACCO CORPORATION","CHINA MAINLAND","1269","13060","10.29","2"
"1559","UNIVERSITY OF LOUISIANA SYSTEM","USA","503","13058","25.96","9"
"1560","HALDOR TOPSOE","DENMARK","272","13056","48.00","11"
"1561","CSIC-UZA - INSTITUTO DE SINTESIS QUIMICA Y CATALISIS HOMOGENEA (ISQCH)","SPAIN","793","13046","16.45","2"
"1562","OSMANIA UNIVERSITY","INDIA","1074","13003","12.11","2"
"1563","HARBIN MEDICAL UNIVERSITY","CHINA MAINLAND","684","12998","19.00","6"
"1564","AUSTRALIAN RESEARCH COUNCIL","N/A","320","12985","40.58","10"
"1565","KRASNOYARSK SCIENCE CENTER OF THE SIBERIAN BRANCH OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","1023","12977","12.69","6"
"1566","EUROPEAN MOLECULAR BIOLOGY LABORATORY (EMBL)","GERMANY (FED REP GER)","437","12975","29.69","8"
"1567","CLARKSON UNIVERSITY","USA","577","12953","22.45","7"
"1568","UNIVERSITY OF THE FREE STATE","SOUTH AFRICA","845","12952","15.33","4"
"1569","IMAM MOHAMMAD IBN SAUD ISLAMIC UNIVERSITY (IMSIU)","SAUDI ARABIA","1259","12947","10.28","19"
"1570","UIT THE ARCTIC UNIVERSITY OF TROMSO","NORWAY","655","12945","19.76","5"
"1571","UNIVERSITE COTE D'AZUR","FRANCE","897","12941","14.43","2"
"1572","NASA JET PROPULSION LABORATORY (JPL)","USA","453","12903","28.48","8"
"1573","INSTITUTO DE SALUD CARLOS III","SPAIN","987","12898","13.07","6"
"1574","NATIONAL ACADEMY OF SCIENCES OF BELARUS (NASB)","BELARUS","1468","12893","8.78","8"
"1575","UNIVERSITY OF BERGEN","NORWAY","736","12891","17.51","7"
"1576","INSTITUTE OF OCEANOLOGY, CAS","CHINA MAINLAND","664","12884","19.40","2"
"1577","UNIVERSITY OF BRESCIA","ITALY","657","12855","19.57","7"
"1578","UNIVERSIDAD DE ANTIOQUIA","COLOMBIA","833","12853","15.43","7"
"1579","UNIVERSIDAD ANDRES BELLO","CHILE","1012","12846","12.69","3"
"1580","CIC ENERGIGUNE","SPAIN","200","12844","64.22","10"
"1581","YORK UNIVERSITY - CANADA","CANADA","728","12831","17.62","5"
"1582","SHENYANG UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","935","12805","13.70","8"
"1583","CHINESE RESEARCH ACADEMY OF ENVIRONMENTAL SCIENCES","CHINA MAINLAND","569","12797","22.49","10"
"1584","UNIVERSITY OF SISTAN & BALUCHESTAN","IRAN","930","12795","13.76","7"
"1585","ZHANGJIANG LABORATORY","CHINA MAINLAND","280","12782","45.65","21"
"1586","SYNFUELS CHINA CO LTD","N/A","338","12779","37.81","12"
"1587","YANAN UNIVERSITY","CHINA MAINLAND","813","12774","15.71","15"
"1588","LUCKNOW UNIVERSITY","INDIA","891","12768","14.33","8"
"1589","ANADOLU UNIVERSITY","TURKIYE","655","12724","19.43","5"
"1590","SIDI MOHAMED BEN ABDELLAH UNIVERSITY OF FEZ","MOROCCO","849","12723","14.99","5"
"1590","EUROPEAN ORGANIZATION FOR NUCLEAR RESEARCH (CERN)","SWITZERLAND","1157","12723","11.00","10"
"1592","BINZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","551","12722","23.09","15"
"1593","CATHOLIC UNIVERSITY OF KOREA","SOUTH KOREA","782","12717","16.26","8"
"1594","HIGH ENERGY ACCELERATOR RESEARCH ORGANIZATION (KEK)","JAPAN","947","12712","13.42","6"
"1595","INSTITUTE OF BIOPHYSICS, CAS","CHINA MAINLAND","250","12709","50.84","16"
"1596","ILLINOIS INSTITUTE OF TECHNOLOGY","USA","641","12686","19.79","8"
"1597","MASSEY UNIVERSITY","NEW ZEALAND","540","12681","23.48","9"
"1598","G. A. KRESTOV INSTITUTE OF SOLUTION CHEMISTRY OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","1568","12663","8.08","2"
"1599","CENTRO DE INVESTIGACIONES ENERGETICAS, MEDIOAMBIENTALES TECNOLOGICAS","SPAIN","538","12658","23.53","8"
"1600","DANA-FARBER CANCER INSTITUTE","USA","355","12640","35.61","9"
"1601","WARSAW UNIVERSITY OF LIFE SCIENCES","POLAND","780","12633","16.20","10"
"1602","NATIONAL NANOTECHNOLOGY CENTER (NANOTEC)","THAILAND","721","12631","17.52","2"
"1603","UNIVERSITY HA'IL","SAUDI ARABIA","952","12628","13.26","20"
"1604","POZNAN UNIVERSITY OF MEDICAL SCIENCES","POLAND","883","12606","14.28","4"
"1605","INSTITUTE TECHNOLOGY OF BANDUNG","INDONESIA","799","12604","15.77","6"
"1606","XI'AN MODERN CHEMISTRY RESEARCH INSTITUTE","CHINA MAINLAND","1117","12600","11.28","1"
"1607","SUEZ CANAL UNIVERSITY","EGYPT","813","12598","15.50","4"
"1608","MASDAR INSTITUTE OF SCIENCE & TECHNOLOGY","UNITED ARAB EMIRATES","194","12579","64.84","9"
"1608","UNITED STATES ENVIRONMENTAL PROTECTION AGENCY","USA","325","12579","38.70","11"
"1610","INSTITUTE OF BIOPHYSICS OF THE CZECH ACADEMY OF SCIENCES","CZECH REPUBLIC","462","12560","27.19","6"
"1611","SANOFI-AVENTIS","FRANCE","515","12555","24.38","4"
"1612","XUZHOU MEDICAL UNIVERSITY","CHINA MAINLAND","749","12535","16.74","5"
"1613","ISTITUTO PER LA MICROELETTRONICA E MICROSISTEMI (IMM-CNR)","ITALY","602","12533","20.82","5"
"1614","UNIVERSIDAD DE LOS ANDES (COLOMBIA)","COLOMBIA","650","12509","19.24","8"
"1615","MAHARSHI DAYANAND UNIVERSITY","INDIA","636","12505","19.66","10"
"1616","CSIC - INSTITUTO DE CIENCIA & TECNOLOGIA DE POLIMEROS (ICTP)","SPAIN","627","12462","19.88","3"
"1617","YANBIAN UNIVERSITY","CHINA MAINLAND","684","12450","18.20","5"
"1618","UNIVERSITY OF IDAHO","USA","458","12424","27.13","6"
"1619","CONCORDIA UNIVERSITY - CANADA","CANADA","632","12420","19.65","7"
"1620","NEAR EAST UNIVERSITY","TURKIYE","670","12401","18.51","6"
"1621","FLORIDA A&M UNIVERSITY","USA","449","12398","27.61","10"
"1622","JILIN AGRICULTURAL UNIVERSITY","CHINA MAINLAND","889","12387","13.93","3"
"1623","ISTITUTO PER I PROCESSI CHIMICO-FISICI (IPCF-CNR)","ITALY","611","12381","20.26","5"
"1624","UNIVERSIDADE FEDERAL DA BAHIA","BRAZIL","1001","12372","12.36","1"
"1625","SOUTHERN ILLINOIS UNIVERSITY","USA","434","12341","28.44","5"
"1626","HAMBURG UNIVERSITY OF TECHNOLOGY","GERMANY (FED REP GER)","672","12314","18.32","2"
"1627","UNIVERSITY OF MYSORE","INDIA","900","12311","13.68","1"
"1628","GERMAN CANCER RESEARCH CENTER (DKFZ)","GERMANY (FED REP GER)","637","12296","19.30","5"
"1629","ANHUI MEDICAL UNIVERSITY","CHINA MAINLAND","910","12293","13.51","5"
"1630","RUSSIAN ACADEMY OF MEDICAL SCIENCES","RUSSIA","1030","12286","11.93","3"
"1631","SSN COLLEGE OF ENGINEERING","INDIA","595","12278","20.64","14"
"1632","HUAIYIN NORMAL UNIVERSITY","CHINA MAINLAND","603","12259","20.33","9"
"1633","WESTERN SYDNEY UNIVERSITY","AUSTRALIA","631","12252","19.42","4"
"1634","UNIVERSIDADE FEDERAL DE PELOTAS","BRAZIL","698","12248","17.55","6"
"1635","CALIFORNIA STATE UNIVERSITY LONG BEACH","USA","275","12241","44.51","13"
"1635","GOLESTAN UNIVERSITY","IRAN","348","12241","35.18","4"
"1637","CATHOLIC UNIVERSITY OF THE SACRED HEART","ITALY","709","12239","17.26","3"
"1638","KING MONGKUTS UNIVERSITY OF TECHNOLOGY THONBURI","THAILAND","678","12232","18.04","5"
"1639","INTERNATIONAL IBERIAN NANOTECHNOLOGY LABORATORY","PORTUGAL","477","12212","25.60","8"
"1640","ARC CENTRE OF EXCELLENCE FOR ELECTROMATERIALS SCIENCE","AUSTRALIA","269","12204","45.37","10"
"1641","UNIVERSITY OF WUPPERTAL","GERMANY (FED REP GER)","698","12202","17.48","8"
"1642","INSTITUTE OF MATERIA MEDICA - CAMS","CHINA MAINLAND","700","12182","17.40","0"
"1643","SOUTHWEST MINZU UNIVERSITY","CHINA MAINLAND","684","12174","17.80","6"
"1644","BCMATERIALS","SPAIN","489","12163","24.87","8"
"1645","UNIVERSITY OF MISSOURI KANSAS CITY","USA","295","12159","41.22","11"
"1646","ASSISTANCE PUBLIQUE HOPITAUX PARIS (APHP)","FRANCE","736","12152","16.51","4"
"1647","SOOKMYUNG WOMEN'S UNIVERSITY","SOUTH KOREA","462","12151","26.30","7"
"1648","PERIYAR UNIVERSITY","INDIA","691","12146","17.58","2"
"1649","MOHAMMED FIRST UNIVERSITY OF OUJDA","MOROCCO","614","12145","19.78","5"
"1650","RITSUMEIKAN UNIVERSITY","JAPAN","983","12131","12.34","7"
"1651","UNIVERSITY OF ICELAND","ICELAND","464","12127","26.14","7"
"1652","INDIAN INSTITUTE OF ENGINEERING SCIENCE TECHNOLOGY SHIBPUR (IIEST)","INDIA","684","12093","17.68","0"
"1653","GEORGE WASHINGTON UNIVERSITY","USA","533","12092","22.69","1"
"1654","UNITED STATES AIR FORCE","USA","739","12087","16.36","2"
"1655","CHEMICAL RESEARCH CENTER - HAS","HUNGARY","708","12079","17.06","3"
"1656","UNIVERSITI MALAYSIA PERLIS","MALAYSIA","642","12078","18.81","4"
"1657","CAROL DAVILA UNIVERSITY OF MEDICINE & PHARMACY","ROMANIA","1102","12074","10.96","10"
"1658","HASSELT UNIVERSITY","BELGIUM","612","12052","19.69","3"
"1659","INSTITUT DE BIOENGINYERIA DE CATALUNYA","SPAIN","338","12039","35.62","9"
"1660","RUSSIAN ACADEMY OF SCIENCE LEBEDEV PHYSICAL INSTITUTE","RUSSIA","829","12029","14.51","8"
"1661","INSTITUT AGRO","FRANCE","631","12021","19.05","5"
"1662","GUANGXI MINZU UNIVERSITY","CHINA MAINLAND","785","12020","15.31","13"
"1663","UNIVERSITE D'ANGERS","FRANCE","765","12017","15.71","5"
"1664","KAOHSIUNG MEDICAL UNIVERSITY HOSPITAL","TAIWAN","829","12014","14.49","4"
"1665","JOINT INSTITUTE FOR NUCLEAR RESEARCH - RUSSIA","RUSSIA","864","12013","13.90","9"
"1666","WROCLAW MEDICAL UNIVERSITY","POLAND","932","12010","12.89","4"
"1667","NOTTINGHAM TRENT UNIVERSITY","ENGLAND","570","11959","20.98","12"
"1668","NIIGATA UNIVERSITY","JAPAN","843","11950","14.18","2"
"1669","VOROZHTSOV NOVOSIBIRSK INSTITUTE OF ORGANIC CHEMISTRY","RUSSIA","1301","11928","9.17","1"
"1670","INSTITUTO POLITECNICO DE BRAGANCA","PORTUGAL","429","11914","27.77","9"
"1671","GEORGETOWN UNIVERSITY","USA","661","11905","18.01","2"
"1672","CALIFORNIA STATE UNIVERSITY NORTHRIDGE","USA","260","11899","45.77","16"
"1673","SWISS INSTITUTE OF BIOINFORMATICS","SWITZERLAND","129","11879","92.09","3"
"1674","BOEHRINGER INGELHEIM","GERMANY (FED REP GER)","533","11863","22.26","8"
"1675","FSRC CRYSTALLOGRAPHY & PHOTONICS RAS","RUSSIA","1653","11859","7.17","2"
"1676","UNIVERSITY OF NOTTINGHAM MALAYSIA","MALAYSIA","448","11853","26.46","5"
"1677","GUNMA UNIVERSITY","JAPAN","836","11847","14.17","1"
"1678","TOMAS BATA UNIVERSITY ZLIN","CZECH REPUBLIC","675","11840","17.54","3"
"1679","UNIVERSITY OF VERONA","ITALY","624","11838","18.97","2"
"1680","CSIR - CENTRAL SCIENTIFIC INSTRUMENTS ORGANISATION (CSIO)","INDIA","263","11836","45.00","13"
"1681","IRKUTSK SCIENCE CENTRE OF THE RUSSIAN ACADEMY OF SCIENCES","RUSSIA","1743","11826","6.78","1"
"1682","UNIVERSIDAD AUTONOMA DE SAN LUIS POTOSI","MEXICO","784","11809","15.06","7"
"1683","LIAONING NORMAL UNIVERSITY","CHINA MAINLAND","927","11805","12.73","3"
"1684","UNIVERSITE JEAN MONNET","FRANCE","616","11790","19.14","4"
"1685","MEDICAL UNIVERSITY OF VIENNA","AUSTRIA","719","11789","16.40","6"
"1686","SUEZ UNIVERSITY","EGYPT","489","11785","24.10","7"
"1687","UNIVERSITY OF GUJRAT","PAKISTAN","682","11764","17.25","6"
"1688","HUN-REN WIGNER RESEARCH CENTRE FOR PHYSICS","HUNGARY","597","11761","19.70","7"
"1689","WAKE FOREST UNIVERSITY","USA","506","11751","23.22","6"
"1690","NATIONAL UNIVERSITY OF THE LITTORAL","ARGENTINA","921","11750","12.76","1"
"1691","NATIONAL INSTITUTE OF TECHNOLOGY KARNATAKA","INDIA","644","11731","18.22","2"
"1692","CSIC - INSTITUTO DE QUIMICA ORGANICA GENERAL (IQOG)","SPAIN","705","11725","16.63","0"
"1693","SYNGENTA","SWITZERLAND","561","11695","20.85","6"
"1694","AMITY UNIVERSITY NOIDA","INDIA","728","11690","16.06","7"
"1695","LUDWIG INSTITUTE FOR CANCER RESEARCH","USA","77","11689","151.81","3"
"1696","SHANGHAI OCEAN UNIVERSITY","CHINA MAINLAND","701","11651","16.62","6"
"1697","UNIVERSITY OF NEVADA LAS VEGAS","USA","563","11637","20.67","5"
"1698","INDIAN INSTITUTE OF TECHNOLOGY (IIT) - MANDI","INDIA","550","11612","21.11","4"
"1699","NATIONAL ENERGY TECHNOLOGY LABORATORY - USA","USA","493","11605","23.54","2"
"1700","HUNTER COLLEGE (CUNY)","USA","381","11589","30.42","7"
"1701","UNIVERSITY OF DHAKA","BANGLADESH","502","11572","23.05","23"
"1702","JIANGXI AGRICULTURAL UNIVERSITY","CHINA MAINLAND","777","11561","14.88","5"
"1703","KALYANI UNIVERSITY","INDIA","756","11558","15.29","2"
"1704","CSIC - INSTITUTO DE CIENCIA DE MATERIALES DE ARAGON (ICMA)","SPAIN","418","11557","27.65","4"
"1705","HALLYM UNIVERSITY","SOUTH KOREA","588","11546","19.64","5"
"1706","SEOUL NATIONAL UNIVERSITY OF SCIENCE & TECHNOLOGY","SOUTH KOREA","706","11541","16.35","3"
"1707","GLAXOSMITHKLINE USA","USA","406","11521","28.38","9"
"1708","ISTITUTO PER LA SINTESI ORGANICA E LA FOTOREATTIVITA (ISOF-CNR)","ITALY","520","11514","22.14","4"
"1709","MOHAMMED VI POLYTECHNIC UNIVERSITY","MOROCCO","667","11507","17.25","10"
"1710","INTERNATIONAL TOMOGRAPHY CENTER, SIBERIAN BRANCH OF RUSSIAN ACADEMY OF SCIENCES","RUSSIA","783","11505","14.69","3"
"1711","CADI AYYAD UNIVERSITY OF MARRAKECH","MOROCCO","758","11492","15.16","7"
"1712","SUNWAY UNIVERSITY","MALAYSIA","792","11449","14.46","12"
"1712","INSTITUTE OF LOW TEMPERATURE & STRUCTURE RESEARCH","POLAND","834","11449","13.73","4"
"1714","CHOSUN UNIVERSITY","SOUTH KOREA","781","11447","14.66","2"
"1715","OLD DOMINION UNIVERSITY","USA","442","11397","25.79","5"
"1716","EXXON MOBIL CORPORATION","USA","461","11396","24.72","7"
"1716","BAYER AG","GERMANY (FED REP GER)","529","11396","21.54","3"
"1718","INTERNATIONAL SCHOOL FOR ADVANCED STUDIES (SISSA)","ITALY","385","11381","29.56","9"
"1718","ARAK UNIVERSITY","IRAN","647","11381","17.59","8"
"1720","ONDOKUZ MAYIS UNIVERSITY","TURKIYE","878","11365","12.94","3"
"1721","INDIRA GANDHI CENTRE FOR ATOMIC RESEARCH (IGCAR)","INDIA","988","11363","11.50","5"
"1722","BELARUSIAN STATE UNIVERSITY","BELARUS","1003","11361","11.33","7"
"1722","XI'AN SHIYOU UNIVERSITY","CHINA MAINLAND","1165","11361","9.75","6"
"1724","NINGBO UNIVERSITY OF TECHNOLOGY","CHINA MAINLAND","792","11358","14.34","5"
"1725","GOVERNMENT COLLEGE UNIVERSITY LAHORE","PAKISTAN","769","11353","14.76","12"
"1725","PETER THE GREAT ST. PETERSBURG POLYTECHNIC UNIVERSITY","RUSSIA","896","11353","12.67","8"
"1727","US FOOD & DRUG ADMINISTRATION (FDA)","USA","571","11319","19.82","2"
"1728","JEJU NATIONAL UNIVERSITY","SOUTH KOREA","584","11282","19.32","4"
"1729","ITALIAN NATIONAL AGENCY NEW TECHNICAL ENERGY & SUSTAINABLE ECONOMICS DEVELOPMENT","ITALY","753","11241","14.93","4"
"1730","MALAVIYA NATIONAL INSTITUTE OF TECHNOLOGY JAIPUR","INDIA","717","11231","15.66","3"
"1731","TU CLAUSTHAL","GERMANY (FED REP GER)","767","11221","14.63","3"
"1732","ANNAMALAI UNIVERSITY","INDIA","879","11211","12.75","2"
"1733","SHENZHEN BAY LABORATORY","CHINA MAINLAND","678","11209","16.53","13"
"1733","UNIVERSIDAD DE BURGOS","SPAIN","717","11209","15.63","2"
"1735","UNIVERSITE DE TECHNOLOGIE DE BELFORT-MONTBELIARD (UTBM)","FRANCE","545","11207","20.56","3"
"1735","UNIVERSIDAD DE LA REPUBLICA, URUGUAY","URUGUAY","770","11207","14.55","5"
"1737","GIFU UNIVERSITY","JAPAN","930","11194","12.04","2"
"1738","EDUCATION UNIVERSITY OF HONG KONG (EDUHK)","HONG KONG","218","11191","51.33","11"
"1739","TOYOTA CENTRAL R&D LABS INC","JAPAN","512","11188","21.85","7"
"1740","GRADUATE UNIVERSITY FOR ADVANCED STUDIES - JAPAN","JAPAN","604","11144","18.45","6"
"1741","IMDEA ENERGY","SPAIN","283","11140","39.36","7"
"1742","VITO","BELGIUM","413","11117","26.92","4"
"1743","NATIONAL UNIVERSITY OF ROSARIO","ARGENTINA","654","11094","16.96","3"
"1744","UNIVERSITY OF MALAKAND","PAKISTAN","418","11084","26.52","5"
"1745","HAINAN NORMAL UNIVERSITY","CHINA MAINLAND","965","11081","11.48","4"
"1746","POSTOVSKY INSTITUTE OF ORGANIC SYNTHESIS, URAL BRANCH OF RUSSIAN ACADEMY OF SCIENCES","RUSSIA","1207","11070","9.17","2"
"1747","SHAHID CHAMRAN UNIVERSITY OF AHVAZ","IRAN","670","11063","16.51","0"
"1748","UNIVERSITY OF YAZD","IRAN","673","11049","16.42","4"
"1749","CSIR - INDIAN INSTITUTE OF INTEGRATIVE MEDICINE (IIIM)","INDIA","618","11029","17.85","1"
"1750","UNIVERSITY OF BASILICATA","ITALY","541","11026","20.38","14"
"1751","JILIN INSTITUTE OF CHEMICAL TECHNOLOGY","CHINA MAINLAND","647","11014","17.02","11"
"1752","UNIVERSITY OF SALAMANCA","SPAIN","789","11005","13.95","3"
"1752","SIBERIAN FEDERAL UNIVERSITY","RUSSIA","941","11005","11.70","4"
"1754","INDIAN COUNCIL OF AGRICULTURAL RESEARCH (ICAR)","INDIA","627","10982","17.52","2"
"1755","FAYOUM UNIVERSITY","EGYPT","478","10979","22.97","7"
"1756","HUBEI NORMAL UNIVERSITY","CHINA MAINLAND","620","10977","17.70","15"
